,month,day,hours,temperature,rain
21283,12,23,21.0,3.0,0.0
21284,12,23,21.0,-0.2,0.0
21285,12,23,21.0,3.7,0.0
21286,12,23,21.0,-0.2,0.0
21287,12,23,21.0,7.1,0.0
21288,12,23,21.0,7.1,0.0
21289,12,23,20.5,3.8,0.0
21290,12,23,20.5,6.7,0.0
21291,12,23,20.5,3.7,0.0
21292,12,23,20.5,-0.7,0.0
21293,12,23,20.5,6.7,0.0
21294,12,23,20.5,6.7,0.0
21295,12,24,11.0,4.4,0.0
21296,12,23,20.5,6.9,0.0
21297,12,23,21.5,7.1,0.0
21298,12,23,22.0,0.5,0.0
21299,12,23,22.0,7.4,0.0
21300,12,23,22.0,2.5,0.0
21301,12,23,22.0,4.2,0.0
21302,12,23,22.0,7.4,0.0
21303,12,23,22.0,2.5,0.0
21304,12,23,22.0,7.4,0.0
21305,12,23,22.0,7.4,0.0
21306,12,24,1.5,2.7,0.0
21307,12,23,21.5,4.2,0.0
21308,12,23,21.5,7.0,0.0
21309,12,23,21.5,2.7,0.0
21310,12,23,22.0,0.5,0.0
21311,12,23,22.0,2.5,0.0
21312,12,23,22.0,6.8,0.0
21313,12,23,22.5,3.0,0.0
21314,12,23,22.5,3.0,0.0
21315,12,23,22.5,3.0,0.0
21316,12,23,22.5,3.0,0.0
21317,12,23,22.5,7.0,0.0
21318,12,23,23.0,6.7,0.0
21319,12,23,22.5,7.0,0.0
21320,12,23,22.5,7.0,0.0
21321,12,23,22.5,7.0,0.0
21322,12,23,23.0,7.0,0.0
21323,12,23,23.0,6.7,0.0
21324,12,23,23.0,4.1,0.0
21325,12,23,23.0,6.7,0.0
21326,12,23,23.0,3.5,0.2
21327,12,23,23.0,7.0,0.0
21328,12,23,23.0,7.0,0.0
21329,12,23,23.0,7.0,0.0
21330,12,23,23.0,7.0,0.0
21331,12,23,23.0,6.7,0.0
21332,12,23,23.0,7.0,0.0
21333,12,23,23.5,7.0,0.0
21334,12,23,23.0,0.1,0.0
21335,12,23,23.0,7.0,0.0
21336,12,23,23.0,3.2,0.0
21337,12,23,23.0,0.7,0.0
21338,12,23,23.0,7.0,0.0
21339,12,24,0.0,3.6,0.0
21340,12,23,23.5,7.0,0.0
21341,12,23,23.5,7.0,0.0
21342,12,23,23.5,6.7,0.0
21343,12,23,23.5,7.0,0.0
21344,12,23,23.5,6.7,0.0
21345,12,23,23.5,4.0,0.0
21346,12,23,23.5,6.7,0.0
21347,12,23,23.0,3.2,0.0
21348,12,23,23.5,7.0,0.0
21349,12,23,23.5,3.1,0.0
21350,12,23,23.5,3.5,0.0
21351,12,24,0.0,0.8,0.0
21352,12,24,0.0,6.9,0.0
21353,12,24,0.0,5.5,0.0
21354,12,23,21.5,0.5,0.0
21355,12,23,23.5,6.7,0.0
21356,12,24,0.0,3.6,0.0
21357,12,24,0.0,3.6,0.0
21358,12,23,23.5,6.7,0.0
21359,12,24,0.0,6.9,0.0
21360,12,24,0.0,6.9,0.0
21361,12,24,0.0,6.6,0.0
21362,12,24,0.0,6.6,0.0
21363,12,24,0.0,3.6,0.0
21364,12,24,0.0,3.6,0.0
21365,12,24,0.0,0.0,0.0
21366,12,24,0.0,3.2,0.0
21367,12,24,0.0,3.6,0.0
21368,12,24,0.0,0.1,0.0
21369,12,24,0.0,3.6,0.0
21370,12,24,0.5,3.2,0.0
21371,12,24,0.5,3.5,0.0
21372,12,24,0.5,3.2,0.0
21373,12,22,14.0,6.1,0.0
21374,12,24,0.5,6.4,0.0
21375,12,24,0.5,3.5,0.0
21376,12,24,0.5,3.5,0.0
21377,12,24,0.5,3.5,0.0
21378,12,24,0.5,3.5,0.0
21379,12,24,0.5,6.4,0.0
21380,12,24,0.5,3.2,0.0
21381,12,24,0.5,3.5,0.0
21382,12,24,0.5,0.9,0.0
21383,12,24,0.5,3.5,0.0
21384,12,24,0.5,3.5,0.0
21385,12,24,0.5,0.9,0.0
21386,12,24,0.5,6.4,0.0
21387,12,24,0.5,3.5,0.0
21388,12,24,0.0,7.0,0.0
21389,12,24,0.0,3.6,0.0
21390,12,24,0.0,2.9,0.0
21391,12,24,0.0,5.8,0.0
21392,12,24,0.0,5.8,0.0
21393,12,24,0.0,5.8,0.0
21394,12,24,0.0,5.8,0.0
21395,12,24,0.0,5.8,0.0
21396,12,24,0.0,3.6,0.0
21397,12,24,0.0,5.8,0.0
21398,12,24,0.0,5.8,0.0
21399,12,24,0.0,3.6,0.0
21400,12,24,0.0,3.6,0.0
21401,12,24,0.0,6.6,0.0
21402,12,24,0.0,3.6,0.0
21403,12,24,0.0,0.0,0.0
21404,12,24,0.5,6.8,0.0
21405,12,24,0.5,6.8,0.0
21406,12,24,0.5,3.2,0.0
21407,12,24,0.5,4.0,0.0
21408,12,24,0.5,3.5,0.0
21409,12,24,0.5,3.5,0.0
21410,12,24,0.5,3.2,0.0
21411,12,24,0.5,3.5,0.0
21412,12,24,0.5,3.2,0.0
21413,12,24,0.5,0.9,0.0
21414,12,24,0.5,3.2,0.0
21415,12,24,0.5,6.4,0.0
21416,12,23,16.5,4.0,0.0
21417,12,24,1.0,3.2,0.0
21418,12,24,0.5,3.5,0.0
21419,12,24,0.5,3.4,0.0
21420,12,24,0.5,3.5,0.0
21421,12,24,0.5,3.5,0.0
21422,12,24,1.0,1.0,0.0
21423,12,24,1.0,6.4,0.0
21424,12,24,1.5,3.2,0.0
21425,12,24,1.0,1.0,0.0
21426,12,24,1.0,3.2,0.0
21427,12,24,1.5,2.7,0.0
21428,12,24,1.5,2.7,0.0
21429,12,24,1.5,2.7,0.0
21430,12,24,1.5,2.7,0.0
21431,12,24,1.5,2.7,0.0
21432,12,24,1.5,2.7,0.0
21433,12,24,1.5,2.7,0.0
21434,12,24,1.5,2.7,0.0
21435,12,24,1.5,2.7,0.0
21436,12,24,1.5,2.7,0.0
21437,12,24,1.5,2.7,0.0
21438,12,24,1.5,2.7,0.0
21439,12,24,1.5,2.7,0.0
21440,12,24,1.5,2.7,0.0
21441,12,24,1.5,2.7,0.0
21442,12,24,1.5,2.7,0.0
21443,12,24,1.5,2.7,0.0
21444,12,24,1.5,2.7,0.0
21445,12,24,1.5,2.7,0.0
21446,12,24,1.5,3.2,0.0
21447,12,24,1.5,2.7,0.0
21448,12,24,1.5,2.7,0.0
21449,12,24,1.5,2.7,0.0
21450,12,24,1.5,2.7,0.0
21451,12,24,1.5,2.7,0.0
21452,12,24,1.5,2.7,0.0
21453,12,24,1.5,2.7,0.0
21454,12,24,1.5,2.7,0.0
21455,12,24,1.5,2.7,0.0
21456,12,24,1.5,2.7,0.0
21457,12,24,1.5,2.7,0.0
21458,12,24,1.5,2.7,0.0
21459,12,24,1.5,2.7,0.0
21460,12,24,1.5,2.7,0.0
21461,12,24,1.5,2.7,0.0
21462,12,24,1.5,2.7,0.0
21463,12,24,1.5,2.7,0.0
21464,12,24,1.5,2.7,0.0
21465,12,24,1.5,6.4,0.0
21466,12,24,1.5,2.7,0.0
21467,12,24,1.5,2.7,0.0
21468,12,24,1.5,2.7,0.0
21469,12,24,1.5,2.7,0.0
21470,12,24,1.5,2.7,0.0
21471,12,24,1.5,2.7,0.0
21472,12,24,1.5,2.7,0.0
21473,12,24,1.5,2.7,0.0
21474,12,24,1.5,2.7,0.0
21475,12,24,1.5,2.7,0.0
21476,12,24,1.5,2.7,0.0
21477,12,24,1.5,2.7,0.0
21478,12,24,1.5,2.7,0.0
21479,12,24,1.5,2.7,0.0
21480,12,24,1.5,2.7,0.0
21481,12,24,1.5,2.7,0.0
21482,12,24,1.5,2.7,0.0
21483,12,24,1.5,2.7,0.0
21484,12,24,1.5,2.7,0.0
21485,12,24,1.5,2.7,0.0
21486,12,24,1.5,2.7,0.0
21487,12,24,1.5,2.7,0.0
21488,12,24,1.5,2.7,0.0
21489,12,24,1.5,2.7,0.0
21490,12,24,1.5,2.7,0.0
21491,12,24,1.5,2.7,0.0
21492,12,24,1.5,2.7,0.0
21493,12,24,1.5,2.7,0.0
21494,12,24,1.5,2.7,0.0
21495,12,24,1.5,2.7,0.0
21496,12,24,1.5,2.7,0.0
21497,12,24,1.5,2.7,0.0
21498,12,24,1.5,2.7,0.0
21499,12,24,1.5,2.7,0.0
21500,12,24,1.5,2.7,0.0
21501,12,24,1.5,2.7,0.0
21502,12,24,1.5,2.7,0.0
21503,12,24,1.5,2.7,0.0
21504,12,24,1.5,2.7,0.0
21505,12,24,2.0,2.8,0.0
21506,12,24,2.0,2.8,0.0
21507,12,24,2.0,2.8,0.0
21508,12,24,2.0,2.8,0.0
21509,12,24,2.0,2.8,0.0
21510,12,24,2.0,2.8,0.0
21511,12,24,2.0,2.8,0.0
21512,12,24,2.0,2.8,0.0
21513,12,24,1.5,2.7,0.0
21514,12,24,1.5,2.7,0.0
21515,12,24,1.5,2.7,0.0
21516,12,24,1.5,2.7,0.0
21517,12,24,1.5,2.7,0.0
21518,12,24,1.5,2.7,0.0
21519,12,24,1.5,2.7,0.0
21520,12,24,1.5,2.7,0.0
21521,12,24,2.0,2.8,0.0
21522,12,24,2.0,2.8,0.0
21523,12,24,2.0,2.8,0.0
21524,12,24,2.0,2.8,0.0
21525,12,24,2.0,2.8,0.0
21526,12,24,2.0,2.8,0.0
21527,12,24,2.0,2.8,0.0
21528,12,24,2.0,2.8,0.0
21529,12,24,2.0,2.8,0.0
21530,12,24,2.0,2.8,0.0
21531,12,24,2.0,2.8,0.0
21532,12,24,2.0,2.8,0.0
21533,12,24,2.0,2.8,0.0
21534,12,24,2.0,2.8,0.0
21535,12,24,2.0,2.8,0.0
21536,12,24,2.0,2.8,0.0
21537,12,24,2.0,2.8,0.0
21538,12,24,2.0,2.8,0.0
21539,12,24,2.0,2.8,0.0
21540,12,24,2.0,2.8,0.0
21541,12,24,2.0,2.8,0.0
21542,12,24,2.0,2.8,0.0
21543,12,24,1.5,2.7,0.0
21544,12,24,2.0,2.3,0.0
21545,12,24,2.0,3.4,0.0
21546,12,24,2.0,3.4,0.0
21547,12,24,2.5,6.2,0.0
21548,12,24,3.0,6.3,0.0
21549,12,24,3.0,6.3,0.0
21550,12,24,3.0,6.3,0.0
21551,12,24,3.5,6.9,0.0
21552,12,24,6.5,6.9,0.0
21553,12,24,7.5,1.8,0.0
21554,12,24,7.5,3.3,0.0
21555,12,24,7.5,6.9,0.0
21556,12,24,7.5,3.3,0.0
21557,12,24,7.5,3.3,0.0
21558,12,24,7.5,0.5,0.0
21559,12,24,8.5,3.1,0.0
21560,12,24,8.5,3.1,0.0
21561,12,24,8.5,2.0,0.0
21562,12,24,8.5,3.1,0.0
21563,12,24,8.5,4.8,0.0
21564,12,24,8.5,3.1,0.0
21565,12,24,8.5,3.1,0.0
21566,12,24,8.5,3.1,0.0
21567,12,24,8.5,3.1,0.0
21568,12,24,8.5,1.2,0.0
21569,12,24,8.5,3.1,0.0
21570,12,24,8.5,3.1,0.0
21571,12,24,8.0,2.7,0.0
21572,12,23,22.0,3.0,0.0
21573,12,24,8.0,4.7,0.0
21574,12,24,8.0,1.5,0.0
21575,12,24,8.0,-0.1,0.0
21576,12,24,8.5,3.7,0.0
21577,12,24,8.5,4.8,0.0
21578,12,24,9.0,6.3,0.0
21579,12,24,9.0,5.0,0.0
21580,12,24,9.0,1.9,0.0
21581,12,24,9.0,5.0,0.0
21582,12,24,9.0,5.0,0.0
21583,12,24,9.0,3.3,0.2
21584,12,24,9.5,3.3,0.0
21585,12,24,9.5,6.9,0.0
21586,12,24,9.5,2.0,0.0
21587,12,24,10.0,1.1,0.0
21588,12,24,9.5,4.0,0.0
21589,12,24,9.5,6.8,0.0
21590,12,24,9.5,5.6,0.0
21591,12,24,11.0,4.4,0.0
21592,12,24,10.0,5.7,0.0
21593,12,24,14.5,4.9,0.0
21594,12,24,10.0,0.8,0.0
21595,12,24,10.0,7.2,0.0
21596,12,24,10.0,4.7,0.0
21597,12,24,10.5,7.3,0.0
21598,12,24,10.5,5.7,0.0
21599,12,24,10.0,3.7,0.2
21600,12,24,10.0,3.7,0.2
21601,12,24,10.0,3.7,0.2
21602,12,24,10.0,3.7,0.2
21603,12,24,10.0,0.8,0.0
21604,12,24,10.0,3.7,0.2
21605,12,24,10.5,2.1,0.0
21606,12,24,10.5,7.4,0.0
21607,12,24,10.5,4.9,0.0
21608,12,24,10.5,5.9,0.0
21609,12,24,10.5,3.8,0.0
21610,12,24,10.5,3.8,0.0
21611,12,24,10.5,6.6,0.0
21612,12,24,10.5,2.1,0.0
21613,12,24,10.5,4.9,0.0
21614,12,24,11.0,3.5,0.0
21615,12,24,10.5,6.6,0.0
21616,12,24,11.0,4.4,0.0
21617,12,24,10.5,4.9,0.0
21618,12,24,10.5,4.9,0.0
21619,12,24,10.5,4.9,0.0
21620,12,24,10.5,6.6,0.0
21621,12,24,11.0,4.4,0.0
21622,12,24,11.0,6.2,0.0
21623,12,24,11.0,4.4,0.0
21624,12,24,11.0,6.8,0.0
21625,12,24,11.0,4.4,0.0
21626,12,24,11.0,3.7,0.0
21627,12,24,11.0,4.4,0.0
21628,12,24,11.0,4.4,0.0
21629,12,24,11.0,3.5,0.0
21630,12,24,11.0,4.4,0.0
21631,12,24,11.0,4.4,0.0
21632,12,24,11.0,4.4,0.0
21633,12,24,11.0,4.4,0.0
21634,12,24,11.5,7.4,0.0
21635,12,24,11.5,7.4,0.0
21636,12,24,12.5,6.7,0.0
21637,12,24,12.0,6.5,0.0
21638,12,24,12.0,6.9,0.0
21639,12,24,12.0,4.4,0.0
21640,12,23,20.5,3.6,0.0
21641,12,24,12.0,6.9,0.0
21642,12,24,11.5,1.8,0.0
21643,12,24,12.5,5.8,0.0
21644,12,24,11.5,4.8,0.0
21645,12,24,11.5,1.8,0.0
21646,12,24,12.5,4.9,0.0
21647,12,24,12.5,4.9,0.0
21648,12,24,12.5,4.9,0.0
21649,12,24,12.5,4.8,0.0
21650,12,24,12.5,4.9,0.0
21651,12,24,12.5,4.9,0.0
21652,12,24,1.5,2.7,0.0
21653,12,24,12.5,6.1,0.0
21654,12,24,13.0,4.9,0.0
21655,12,24,13.0,4.9,0.0
21656,12,24,13.0,4.9,0.0
21657,12,24,13.0,4.9,0.0
21658,12,24,13.0,4.9,0.0
21659,12,24,13.0,4.9,0.0
21660,12,24,13.0,4.9,0.0
21661,12,24,13.0,4.9,0.0
21662,12,24,13.0,4.0,0.0
21663,12,24,13.0,2.7,0.0
21664,12,24,13.0,4.0,0.0
21665,12,24,13.0,4.9,0.0
21666,12,24,13.0,5.8,0.0
21667,12,24,13.0,5.4,0.0
21668,12,24,13.5,5.8,0.0
21669,12,24,13.5,6.6,0.0
21670,12,24,13.5,7.3,0.0
21671,12,24,13.5,5.2,0.0
21672,12,24,13.5,5.2,0.0
21673,12,24,13.5,5.2,0.0
21674,12,24,13.5,5.2,0.0
21675,12,24,13.5,5.2,0.0
21676,12,24,13.5,4.5,0.0
21677,12,24,13.5,7.3,0.0
21678,12,24,13.5,8.1,0.0
21679,12,24,12.5,4.9,0.0
21680,12,24,13.5,6.3,0.0
21681,12,24,13.5,7.3,0.0
21682,12,24,13.5,5.2,0.0
21683,12,24,13.5,8.0,0.0
21684,12,24,14.0,4.7,0.0
21685,12,24,13.5,4.2,0.0
21686,12,24,13.5,5.7,0.0
21687,12,24,13.5,5.2,0.0
21688,12,24,13.5,5.8,0.0
21689,12,24,14.0,8.1,0.0
21690,12,24,13.5,7.8,0.0
21691,12,24,13.5,5.2,0.0
21692,12,24,14.0,5.8,0.0
21693,12,24,14.0,5.3,0.0
21694,12,24,14.0,5.8,0.0
21695,12,24,14.0,8.1,0.0
21696,12,24,14.0,8.1,0.0
21697,12,24,14.0,7.8,0.0
21698,12,24,14.0,5.3,0.0
21699,12,24,14.0,8.1,0.0
21700,12,24,14.5,8.3,0.0
21701,12,24,14.5,4.9,0.0
21702,12,24,14.0,4.7,0.0
21703,12,24,14.0,4.7,0.0
21704,12,24,14.0,4.7,0.0
21705,12,24,11.0,4.4,0.0
21706,12,24,14.0,4.7,0.0
21707,12,24,14.0,4.7,0.0
21708,12,24,14.0,4.7,0.0
21709,12,24,14.0,5.3,0.0
21710,12,24,14.0,4.7,0.0
21711,12,23,22.0,4.2,0.0
21712,12,24,14.0,8.1,0.0
21713,12,24,14.5,4.9,0.0
21714,12,24,14.5,4.5,0.0
21715,12,24,14.5,5.3,0.0
21716,12,24,14.5,4.9,0.0
21717,12,24,14.0,5.3,0.0
21718,12,24,14.5,4.9,0.0
21719,12,24,14.5,4.9,0.0
21720,12,24,14.5,4.9,0.0
21721,12,24,12.5,4.0,0.0
21722,12,24,14.5,4.9,0.0
21723,12,24,14.5,4.9,0.0
21724,12,24,14.5,7.7,0.0
21725,12,24,14.5,4.9,0.0
21726,12,24,14.5,4.9,0.0
21727,12,24,14.5,7.7,0.0
21728,12,24,14.5,4.2,0.0
21729,12,24,14.5,5.3,0.0
21730,12,24,14.5,5.3,0.0
21731,12,24,14.5,5.3,0.0
21732,12,24,14.5,5.3,0.0
21733,12,24,14.5,5.3,0.0
21734,12,24,15.0,8.0,0.0
21735,12,24,15.0,5.3,0.0
21736,12,24,14.5,5.3,0.0
21737,12,24,14.5,4.9,0.0
21738,12,24,14.5,4.9,0.0
21739,12,24,15.0,7.0,0.0
21740,12,24,15.0,5.3,0.0
21741,12,24,15.0,4.4,0.0
21742,12,24,15.0,5.0,0.0
21743,12,24,15.0,5.0,0.0
21744,12,24,15.0,5.3,0.0
21745,12,24,15.0,5.3,0.0
21746,12,24,15.0,5.3,0.0
21747,12,24,15.0,5.3,0.0
21748,12,24,15.0,5.3,0.0
21749,12,24,15.5,3.4,0.0
21750,12,24,15.5,8.0,0.0
21751,12,24,15.0,5.3,0.0
21752,12,24,15.0,4.9,0.0
21753,12,24,14.5,4.9,0.0
21754,12,24,15.0,8.0,0.0
21755,12,24,15.5,5.5,0.0
21756,12,24,15.5,3.4,0.0
21757,12,23,19.0,2.8,0.0
21758,12,24,16.0,7.0,0.0
21759,12,24,16.0,4.1,0.0
21760,12,24,16.0,7.8,0.0
21761,12,24,14.5,5.3,0.0
21762,12,24,15.5,8.0,0.0
21763,12,24,15.5,9.7,0.0
21764,12,24,1.5,2.7,0.0
21765,12,24,16.0,4.6,0.0
21766,12,24,16.0,4.6,0.0
21767,12,24,10.5,3.1,0.0
21768,12,24,12.5,4.8,0.0
21769,12,24,16.0,7.8,0.0
21770,12,24,16.0,5.4,0.0
21771,12,24,16.0,7.8,0.0
21772,12,24,16.0,7.8,0.0
21773,12,24,16.5,5.4,0.0
21774,12,24,16.5,7.7,0.0
21775,12,24,16.5,7.7,0.0
21776,12,24,16.5,7.7,0.0
21777,12,24,16.5,8.2,0.0
21778,12,24,16.5,3.9,0.0
21779,12,24,16.5,9.9,0.0
21780,12,24,17.0,7.6,0.0
21781,12,24,16.5,7.7,0.0
21782,12,24,16.5,7.7,0.0
21783,12,24,16.5,7.7,0.0
21784,12,24,16.5,8.6,0.0
21785,12,24,11.0,4.4,0.0
21786,12,24,17.0,3.6,0.0
21787,12,24,17.5,7.6,0.0
21788,12,24,16.0,7.0,0.0
21789,12,24,17.5,6.4,0.0
21790,12,24,17.0,7.7,0.0
21791,12,24,17.0,6.0,0.0
21792,12,24,17.0,3.6,0.0
21793,12,24,17.0,3.6,0.0
21794,12,24,17.0,7.6,0.0
21795,12,24,17.5,7.6,0.0
21796,12,24,17.5,7.6,0.0
21797,12,24,17.5,6.4,0.0
21798,12,24,17.5,6.4,0.0
21799,12,24,17.5,3.6,0.2
21800,12,24,17.5,6.6,0.0
21801,12,24,17.5,7.8,0.2
21802,12,24,17.5,6.4,0.0
21803,12,24,17.5,7.6,0.0
21804,12,24,18.5,7.5,0.2
21805,12,24,18.5,2.5,0.0
21806,12,24,18.0,2.6,0.0
21807,12,24,18.0,2.6,0.0
21808,12,24,17.0,3.6,0.0
21809,12,24,11.0,4.4,0.0
21810,12,24,18.0,8.4,0.0
21811,12,24,18.0,7.6,0.0
21812,12,24,18.0,3.0,0.0
21813,12,24,18.0,7.7,0.0
21814,12,24,18.0,3.8,0.2
21815,12,24,18.0,7.7,0.0
21816,12,24,18.0,3.0,0.0
21817,12,24,18.0,7.7,0.0
21818,12,24,18.0,3.1,0.0
21819,12,24,18.0,7.7,0.0
21820,12,24,17.5,3.3,0.0
21821,12,24,17.5,3.2,0.0
21822,12,24,18.5,4.3,0.0
21823,12,24,19.5,6.0,0.0
21824,12,24,19.5,4.1,0.0
21825,12,24,19.0,4.0,0.2
21826,12,24,19.0,2.7,0.0
21827,12,24,19.0,7.6,0.0
21828,12,24,19.0,2.7,0.0
21829,12,24,19.0,3.0,0.0
21830,12,24,19.0,3.0,0.0
21831,12,24,19.0,3.0,0.0
21832,12,24,19.0,3.0,0.0
21833,12,24,19.0,4.3,0.0
21834,12,24,19.0,4.3,0.0
21835,12,24,19.0,7.8,0.0
21836,12,24,19.0,6.0,0.2
21837,12,24,19.0,4.3,0.0
21838,12,24,19.0,4.3,0.0
21839,12,24,19.0,4.3,0.0
21840,12,24,18.0,7.7,0.0
21841,12,24,18.5,4.3,0.0
21842,12,24,18.5,4.3,0.0
21843,12,24,18.5,8.2,0.0
21844,12,24,18.5,4.3,0.0
21845,12,24,18.5,4.3,0.0
21846,12,24,18.5,4.3,0.0
21847,12,24,19.5,7.3,0.0
21848,12,24,19.5,6.0,0.0
21849,12,24,19.5,4.6,0.0
21850,12,24,19.5,6.0,0.0
21851,12,24,19.5,3.7,0.0
21852,12,24,19.5,6.0,0.0
21853,12,24,19.5,4.6,0.0
21854,12,24,19.5,6.0,0.0
21855,12,24,19.5,3.7,0.0
21856,12,24,19.5,6.0,0.0
21857,12,24,19.5,4.6,0.0
21858,12,24,19.5,6.0,0.0
21859,12,24,19.5,6.0,0.0
21860,12,24,19.5,7.5,0.0
21861,12,24,19.5,6.0,0.0
21862,12,24,20.0,6.1,0.0
21863,12,24,20.0,2.8,0.2
21864,12,24,20.0,5.1,0.0
21865,12,24,20.0,5.1,0.0
21866,12,24,20.0,6.1,0.0
21867,12,24,20.0,7.4,0.2
21868,12,24,20.0,5.1,0.0
21869,12,24,20.0,5.2,0.0
21870,12,24,20.0,4.5,0.0
21871,12,24,20.0,2.2,0.0
21872,12,24,20.0,7.4,0.2
21873,12,24,18.5,3.3,0.0
21874,12,24,20.5,7.7,0.0
21875,12,24,20.5,5.1,0.0
21876,12,24,20.5,4.4,0.0
21877,12,24,20.0,6.1,0.0
21878,12,24,20.0,7.4,0.2
21879,12,24,20.0,5.1,0.0
21880,12,24,20.0,5.2,0.0
21881,12,24,20.0,2.8,0.2
21882,12,24,21.0,7.8,0.0
21883,12,24,21.0,2.3,0.0
21884,12,24,21.0,7.8,0.0
21885,12,24,21.0,4.2,0.0
21886,12,24,21.0,7.8,0.0
21887,12,24,21.0,2.8,0.0
21888,12,24,20.5,6.0,0.0
21889,12,24,20.5,6.0,0.0
21890,12,24,20.5,7.2,0.0
21891,12,24,20.5,7.7,0.0
21892,12,24,21.0,5.9,0.0
21893,12,24,21.0,10.0,0.0
21894,12,24,21.0,2.2,0.0
21895,12,24,21.0,5.9,0.0
21896,12,24,21.0,5.9,0.0
21897,12,24,21.0,4.7,0.0
21898,12,24,21.0,5.9,0.0
21899,12,24,21.0,5.9,0.0
21900,12,24,21.0,7.3,0.0
21901,12,24,21.0,5.9,0.0
21902,12,24,21.0,5.9,0.0
21903,12,24,21.5,2.7,0.0
21904,12,24,21.5,6.2,0.0
21905,12,24,21.5,2.7,0.0
21906,12,24,21.5,2.2,0.0
21907,12,24,21.5,2.7,0.0
21908,12,24,21.5,2.7,0.0
21909,12,24,21.5,3.2,0.0
21910,12,24,21.5,7.3,0.2
21911,12,24,21.0,4.7,0.0
21912,12,24,21.0,5.9,0.0
21913,12,24,21.0,7.3,0.0
21914,12,24,21.0,7.8,0.0
21915,12,24,21.5,6.2,0.0
21916,12,24,21.5,7.6,0.0
21917,12,24,21.5,6.2,0.0
21918,12,24,21.5,6.2,0.0
21919,12,24,21.5,2.7,0.0
21920,12,24,21.5,8.0,0.0
21921,12,24,21.5,3.2,0.0
21922,12,24,21.5,8.0,0.0
21923,12,24,21.5,3.2,0.0
21924,12,24,21.5,2.7,0.0
21925,12,24,21.5,3.6,0.0
21926,12,24,21.5,6.2,0.0
21927,12,24,21.5,8.0,0.0
21928,12,24,20.5,4.2,0.0
21929,12,24,22.0,8.6,0.0
21930,12,24,22.0,2.7,0.0
21931,12,24,22.0,8.6,0.0
21932,12,24,22.0,8.6,0.0
21933,12,24,22.0,7.3,0.2
21934,12,24,22.0,6.2,0.0
21935,12,24,21.5,6.2,0.0
21936,12,24,21.5,5.9,0.0
21937,12,24,21.5,1.8,0.0
21938,12,24,21.5,4.3,0.0
21939,12,24,22.0,7.8,0.2
21940,12,24,22.0,7.8,0.2
21941,12,24,22.0,6.2,0.0
21942,12,24,22.0,4.1,0.0
21943,12,24,22.0,5.8,0.0
21944,12,24,22.0,8.6,0.0
21945,12,24,18.5,4.3,0.0
21946,12,24,22.5,7.2,0.0
21947,12,24,22.5,2.7,0.0
21948,12,24,22.5,7.6,0.2
21949,12,24,21.5,2.7,0.0
21950,12,24,23.0,3.9,0.0
21951,12,24,20.0,5.1,0.0
21952,12,24,22.5,7.2,0.0
21953,12,24,23.0,5.1,0.0
21954,12,24,23.0,7.1,0.0
21955,12,24,23.0,5.9,0.0
21956,12,24,23.0,0.8,0.0
21957,12,24,23.0,7.8,0.0
21958,12,24,23.0,3.9,0.0
21959,12,24,23.5,7.0,0.0
21960,12,24,23.5,2.5,0.0
21961,12,24,23.5,2.5,0.0
21962,12,24,23.5,2.5,0.0
21963,12,24,23.5,2.8,0.0
21964,12,24,23.5,2.5,0.0
21965,12,24,23.5,2.5,0.0
21966,12,24,23.0,4.1,0.0
21967,12,24,23.0,2.9,0.0
21968,12,25,0.0,1.9,0.0
21969,12,24,23.5,3.0,0.0
21970,12,24,23.5,6.0,0.0
21971,12,24,23.5,7.1,0.0
21972,12,24,23.5,6.0,0.0
21973,12,24,22.5,7.2,0.0
21974,12,24,23.5,2.5,0.0
21975,12,24,23.5,2.5,0.0
21976,12,24,23.5,2.5,0.0
21977,12,24,23.5,2.5,0.0
21978,12,24,23.0,3.0,0.2
21979,12,24,23.5,2.5,0.0
21980,12,24,23.5,2.5,0.0
21981,12,24,23.5,3.0,0.0
21982,12,24,23.5,2.5,0.0
21983,12,24,23.5,2.8,0.0
21984,12,24,23.5,2.8,0.0
21985,12,24,23.5,2.5,0.0
21986,12,24,23.5,2.5,0.0
21987,12,25,0.0,2.4,0.0
21988,12,25,0.0,6.1,0.0
21989,12,25,0.0,6.1,0.0
21990,12,25,0.0,6.1,0.0
21991,12,25,0.0,6.1,0.0
21992,12,25,0.0,6.1,0.0
21993,12,25,0.0,6.1,0.0
21994,12,24,23.5,2.5,0.0
21995,12,25,0.0,2.9,0.0
21996,12,24,23.5,6.0,0.0
21997,12,25,0.0,4.8,0.0
21998,12,25,0.0,6.1,0.0
21999,12,25,0.0,7.2,0.0
22000,12,25,0.0,7.7,0.0
22001,12,25,0.0,6.1,0.0
22002,12,25,0.0,2.4,0.0
22003,12,25,1.0,7.0,0.2
22004,12,25,0.0,4.8,0.0
22005,12,25,0.0,7.9,0.0
22006,12,25,0.5,2.8,0.0
22007,12,25,0.5,2.8,0.0
22008,12,25,0.5,0.9,0.0
22009,12,25,0.5,6.0,0.0
22010,12,25,0.5,4.9,0.2
22011,12,25,0.5,6.0,0.0
22012,12,25,0.5,6.6,0.0
22013,12,25,0.5,7.7,0.2
22014,12,25,0.5,7.7,0.2
22015,12,25,0.5,6.0,0.0
22016,12,25,0.5,7.1,0.0
22017,12,25,0.5,3.8,0.0
